candidate_id,candidate_name,constituency,district,party,s_o_d_o_w_o,age_detail,voter_enrolled,self_profession,spouse_profession,education_full,assets_total_inr,liabilities_total_inr,num_criminal_cases,education_summary,age_summary,criminal_cases_summary,total_assets_summary,liabilities_summary,candidate_url
3444,Madhu. P.,DHARMAPURI,DHARMAPURI,Naadaalum Makkal Katchi,Ponnusamy,48,"60 Pappireddipatti constituency, at Serial no 271 in Part no 241",Agriculture Labour,Agriculture Labour,,,,0,10th Pass,48,0,"Rs 49,53,000 ~ 49 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3444
3443,Manikandan. S.,DHARMAPURI,DHARMAPURI,Vishwa Tamil Kazhagam,Subramaniyan,45,"59 Dharmapuri constituency, at Serial no 138 in Part no 190",Self employed,Self employed,,,,0,Graduate,45,0,"Rs 69,29,100 ~ 69 Lacs+","Rs 45,00,000 ~ 45 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3443
560,Nagarajan. D.,DHARMAPURI,DHARMAPURI,IND,Duraisamy,82,"Dharmapuri constituency, at Serial no 447 in Part no 155",Retired Pensioner,Retired Pensioner,,,,0,Graduate,82,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=560
562,Palani. K.,DHARMAPURI,DHARMAPURI,IND,Kumaravel,65,"Dharmapuri constituency, at Serial no 285 in Part no 44",Self Employed,NA,,,,0,8th Pass,65,0,"Rs 23,12,000 ~ 23 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=562
3440,Prabhakaran. M.,DHARMAPURI,DHARMAPURI,IND,Murugesan,42,"59 Dharmapuri constituency, at Serial no 123 in Part no 111",Agriculture,Housewife,,,,0,8th Pass,42,0,"Rs 71,78,000 ~ 71 Lacs+","Rs 36,49,000 ~ 36 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3440
3439,Saravanan. A.,DHARMAPURI,DHARMAPURI,Aanaithinthiya Jananayaka Pathukappu Kazhagam,Angappan,55,"59 Dharmapuri constituency, at Serial no 128 in Part no 85",Printing and Agriculture,Printing,,,,1,Graduate,55,1,"Rs 3,65,38,795 ~ 3 Crore+","Rs 18,26,846 ~ 18 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3439
3447,Saravanan. G.,DHARMAPURI,DHARMAPURI,IND,Gopal,56,"Dharmapuri constituency, at Serial no 821 in Part no 80",Mechanic Job,House Wife,,,,1,8th Pass,56,1,"Rs 11,51,000 ~ 11 Lacs+","Rs 7,12,000 ~ 7 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3447
34,Shanthalakshmi. K.,DHARMAPURI,DHARMAPURI,Naam Tamilar Katchi,M.P. Senthilkumar,50,"59 - Dharmapuri constituency, at Serial no 525 in Part no 153","Social Service, Politics, Entrepreneurship (Educational Service)","Professor, Private Engineering College",,,,0,Post Graduate,50,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=34
905,Sivagami. G.,DHARMAPURI,DHARMAPURI,Tamilar Makkal Katchi,Govindaraj,46,"57 Palacodu constituency, at Serial no 73 in Part no 257",Farmer,Advocate,,,,0,10th Pass,46,0,"Rs 57,427 ~ 57 Thou+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=905
3448,Sivam. R.,DHARMAPURI,DHARMAPURI,IND,Raji Nadu,53,"Darumapuri constituency, at Serial no 193 in Part no 219",Advocate,House Wife,,,,0,Graduate Professional,53,0,"Rs 16,10,000 ~ 16 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3448
3449,Sivan. A.,DHARMAPURI,DHARMAPURI,IND,Anbazhagan,34,"Dharmapuri constituency, at Serial no 108 in Part no 235",Working In A Private Company,House Wife,,,,0,Others,34,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3449
3441,Sivan. M.,DHARMAPURI,DHARMAPURI,Tamilaga Vettri Kazhagam,Mariyappan,51,"059 Dharmapuri constituency, at Serial no 503 in Part no 125",Agriculture,Housewife,,,,4,Literate,51,4,"Rs 3,89,65,950 ~ 3 Crore+","Rs 24,25,000 ~ 24 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3441
1157,Sowmiya Anbumani,DHARMAPURI,DHARMAPURI,Pattali Makkal Katchi,Anbumani Ramadoss,55,"20 Thousand Lights constituency, at Serial no 667 in Part no 195","BA, MA, Ph.D, Business",Anubumani Ramadoss-MBBS,,,,1,Doctorate,55,1,"Rs 68,46,93,165 ~ 68 Crore+","Rs 8,99,00,000 ~ 8 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1157
3450,Thirupathi. M.,DHARMAPURI,DHARMAPURI,IND,Manikam,32,"Dharmapuri constituency, at Serial no 517 in Part no 165",Agriculture,Nil,,,,0,Graduate,32,0,"Rs 13,00,000 ~ 13 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3450
276,Anitha. A.,HARUR (SC),DHARMAPURI,Naam Tamilar Katchi,Nisar Ahamed,45,"059 - Dharmapuri constituency, at Serial no 144 in Part no 161",Traditional Acupuncturistc,Nil,,,,0,Graduate Professional,45,0,"Rs 9,02,284 ~ 9 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=276
3499,Karuthammal. S,HARUR (SC),DHARMAPURI,Naadaalum Makkal Katchi,Sinthanai Selvan,31,"Pappireddipatti constituency, at Serial no 797 in Part no 257",Assistant Nurse,Chinthanaselvan (Private School Teacher),,,,0,Others,31,0,"Rs 1,22,500 ~ 1 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3499
786,Kuppuraj. K,HARUR (SC),DHARMAPURI,Tamilar Makkal Katchi,Kannan,48,"Palacodu constituency, at Serial no 104 in Part no 256",Daily Wager,House Wife,,,,0,Graduate,48,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=786
3500,Manila. S,HARUR (SC),DHARMAPURI,Tamizhaga Vaazhvurimai Katchi,Samikannu,42,"Harur constituency, at Serial no 781 in Part no 309",Wage,No,,,,1,10th Pass,42,1,"Rs 34,86,574 ~ 34 Lacs+","Rs 18,00,000 ~ 18 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3500
787,Marikannu. C,HARUR (SC),DHARMAPURI,Republican Party of India (Athawale),Chinnathambi,47,"61-Harur constituency, at Serial no 916 in Part no 69",NA,NA,,,,0,Illiterate,47,0,"Rs 15,500 ~ 15 Thou+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=787
3498,Nehru. G,HARUR (SC),DHARMAPURI,BSP,Govindhan A,51,"Harur constituency, at Serial no 356 in Part no 72",Wage Labour,House Wife,,,,0,Others,51,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3498
277,Parthipan. P,HARUR (SC),DHARMAPURI,IND,Poosari,57,"Harur constituency, at Serial no 498 in Part no 235",Nil,Nil,,,,0,Graduate,57,0,"Rs 27,10,937 ~ 27 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=277
785,Rakesh. K,HARUR (SC),DHARMAPURI,Tamilaga Vettri Kazhagam,Kalaivanan.V,40,"Harur constituency, at Serial no 930 in Part no 237",Compitative Exam Instructor,Homeless,,,,0,Post Graduate,40,0,"Rs 20,19,026 ~ 20 Lacs+","Rs 10,21,113 ~ 10 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=785
3502,Sampath. K,HARUR (SC),DHARMAPURI,IND,Kuppan,67,"Harur constituency, at Serial no 971 in Part no 69",Agriculture Wages,Agriculture Wages,,,,0,Illiterate,67,0,"Rs 6,00,000 ~ 6 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3502
1162,Sampathkumar. V,HARUR (SC),DHARMAPURI,AIADMK,Vediyappan,52,"061 Harur constituency, at Serial no 592 in Part no 146",Agriculture,Nutritionist,,,,2,Graduate Professional,52,2,"Rs 81,09,134 ~ 81 Lacs+","Rs 25,15,440 ~ 25 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1162
1121,Shanmugam. A,HARUR (SC),DHARMAPURI,DMK,Annamalai,62,"061 Harur constituency, at Serial no 250 in Part no 147",Agriculture,"House Wife, Agriculture",,,,0,Graduate,62,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1121
3504,Thangavel. K,HARUR (SC),DHARMAPURI,IND,Kaliyappan,50,"Harur constituency, at Serial no 586 in Part no 16",Private School Teacher,Government School Teacher,,,,0,Post Graduate,50,0,"Rs 1,000 ~ 1 Thou+","Rs 1,23,620 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3504
3501,Venkatesh Alias Dr. V.K. Swamy,HARUR (SC),DHARMAPURI,Bharat Jan Chikitsa Party,Kuppusamy,45,"Uthangarai constituency, at Serial no 896 in Part no 232",Doctor and Advocate,Entrepreneur,,,,0,Post Graduate,45,0,"Rs 1,28,62,036 ~ 1 Crore+","Rs 4,27,000 ~ 4 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3501
1208,Anbalagan. K.P.,PALACODE,HARUR (SC),AIADMK,K.T.Pachiyappan,67,"Palacode constituency, at Serial no 506 in Part no 262",Agriculture & Politics,Business,,,,2,12th Pass,67,2,"Rs 47,12,98,836 ~ 47 Crore+","Rs 9,55,98,602 ~ 9 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1208
113,Boopathi. R.,PALACODE,HARUR (SC),Naam Tamilar Katchi,Thiru K.K Ramaswamy,50,"57 Palacodu constituency, at Serial no 704 in Part no 6",Computer Engineer,Pediatrician,,,,0,Post Graduate,50,0,"Rs 6,96,03,000 ~ 6 Crore+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=113
3760,Chinnasamy. N.,PALACODE,HARUR (SC),IND,Nagaraj,39,"Palacode constituency, at Serial no 657 in Part no 38",Agriculture,Sriram Agro Traders,,,,2,12th Pass,39,2,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3760
906,Dr. Dnv Senthilkumar. S.,PALACODE,HARUR (SC),DMK,V. Selvaraj,48,"59 Dharmapuri constituency, at Serial no 383 in Part no 155","Doctor , Business",Head of Educational Institution,,,,0,Post Graduate,48,0,"Rs 9,20,24,131 ~ 9 Crore+","Rs 1,26,43,337 ~ 1 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=906
3755,Gopi. R.,PALACODE,HARUR (SC),Tamilaga Vettri Kazhagam,Ramalingam,49,"59-Dharmapuri constituency, at Serial no 104 in Part no 159",Hero Motocorp- Authorised dealer.-Dharmapuri.,Housewife,,,,0,Post Graduate,49,0,"Rs 19,41,01,613 ~ 19 Crore+","Rs 13,16,54,777 ~ 13 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3755
3758,Jayaraman Perumal. P.,PALACODE,HARUR (SC),Tamizhaga Vaazhvurimai Katchi,Perumal .R.,54,"Palacode constituency, at Serial no 591 in Part no 260",Agriculture,Housewife,,,,1,8th Pass,54,1,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3758
3759,Krishnan. L.,PALACODE,HARUR (SC),IND,Lakshmanan,57,"Palacode constituency, at Serial no 702 in Part no 218",Agriculture,Agriculture,,,,0,10th Pass,57,0,"Rs 44,10,000 ~ 44 Lacs+","Rs 12,00,000 ~ 12 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3759
551,Madhappan. P.,PALACODE,HARUR (SC),IND,PATHIYAPPAN,48,"57 Palacode constituency, at Serial no 198 in Part no 202",Own Business,Own Business,,,,0,8th Pass,48,0,"Rs 1,32,89,765 ~ 1 Crore+","Rs 7,83,000 ~ 7 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=551
554,Perumal Munusamy. M.,PALACODE,HARUR (SC),IND,Munusamy,43,"57 Palacode constituency, at Serial no 581 in Part no 151",Farming,Grocery Store,,,,0,Graduate Professional,43,0,"Rs 38,96,000 ~ 38 Lacs+","Rs 20,50,000 ~ 20 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=554
3761,Raman. M.,PALACODE,HARUR (SC),IND,Muthappan,48,"Palacode constituency, at Serial no 592 in Part no 82",Agriculture,Teacher,,,,0,10th Pass,48,0,"Rs 33,07,500 ~ 33 Lacs+","Rs 8,24,765 ~ 8 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3761
3757,Ramesh. P.,PALACODE,HARUR (SC),Naadaalum Makkal Katchi,PERIYATHAMBI. P.,48,"58 Pennagaram constituency, at Serial no 139 in Part no 513",Poultry,Anganvadi Worker,,,,0,8th Pass,48,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3757
553,Senthilkumar. G.,PALACODE,HARUR (SC),IND,M.Ganapathi,52,"57 Palacode constituency, at Serial no 602 in Part no 287",Business and Notary Advocate,Housewife,,,,0,Graduate Professional,52,0,"Rs 1,21,96,940 ~ 1 Crore+","Rs 30,17,000 ~ 30 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=553
552,Senthilkumar. K,PALACODE,HARUR (SC),IND,Krishnan,48,"057 Palacode constituency, at Serial no 926 in Part no 32",Agriculture & Politics,House Wife,,,,0,Graduate Professional,48,0,"Rs 70,77,444 ~ 70 Lacs+","Rs 4,70,000 ~ 4 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=552
1915,Archana Tamilaruvi,PAPPIREDDIPATTI,PALACODE,Naam Tamilar Katchi,Tamilaruvi,30,"060 Pappireddipatti constituency, at Serial no 1065 in Part no 156",Sheep Herding,Sheep Herding,,,,0,Graduate,30,0,"Rs 5,84,508 ~ 5 Lacs+","Rs 9,95,000 ~ 9 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1915
1917,Chennakrishnan. V,PAPPIREDDIPATTI,PALACODE,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Venkatraman,52,"061 Arur constituency, at Serial no 458 in Part no 213",Agriculture,Village Health Officer,,,,0,12th Pass,52,0,"Rs 1,12,69,258 ~ 1 Crore+","Rs 1,50,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1917
1921,Chinnasamy. P,PAPPIREDDIPATTI,PALACODE,IND,K.C Palanasamy,37,"60 Pappireddipatti constituency, at Serial no 187 in Part no 9",Agriculture,House wife,,,,0,Others,37,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1921
1916,Ganesan. S,PAPPIREDDIPATTI,PALACODE,Vishwa Tamil Kazhagam,Subramani,45,"60 Pappireddipatti constituency, at Serial no 199 in Part no 508",Metal Shop,House Wife,,,,0,10th Pass,45,0,"Rs 7,19,000 ~ 7 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1916
1919,Jamunarani. M,PAPPIREDDIPATTI,PALACODE,Naadaalum Makkal Katchi,Muthuraman,49,"60 Pappireddipatti constituency, at Serial no 163 in Part no 437",Agriculture,Nil,,,,0,12th Pass,49,0,"Rs 54,00,000 ~ 54 Lacs+","Rs 5,00,000 ~ 5 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1919
1212,Maragatham Vetrivel,PAPPIREDDIPATTI,PALACODE,AIADMK,S.R Vetrivel,50,"59 Dharmapuri constituency, at Serial no 36 in Part no 115",Agriculture,Business & Rental Income & Agirculture,,,,0,12th Pass,50,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1212
1925,Moorthi. P,PAPPIREDDIPATTI,PALACODE,IND,Periyannan,56,"60 Pappireddipatti constituency, at Serial no 86 in Part no 309",Agriculture,Agriculture,,,,0,5th Pass,56,0,"Rs 3,41,000 ~ 3 Lacs+","Rs 1,43,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1925
1924,Murugan. S,PAPPIREDDIPATTI,PALACODE,IND,Sivalingam,53,"60 Pappireddipatti constituency, at Serial no 444 in Part no 222",Agriculture,House Wife,,,,0,Graduate Professional,53,0,"Rs 31,61,107 ~ 31 Lacs+","Rs 3,38,609 ~ 3 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1924
1923,Palaniappan. R,PAPPIREDDIPATTI,PALACODE,IND,R.Palaniyappan,49,"59 Dharmapuri constituency, at Serial no 242 in Part no 670",Agriculture,House Wife,,,,0,10th Pass,49,0,"Rs 24,91,843 ~ 24 Lacs+","Rs 6,61,000 ~ 6 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1923
1918,Poovarasu,PAPPIREDDIPATTI,PALACODE,Tamilar Makkal Katchi,Kaligounder,39,"60 Pappireddipatti constituency, at Serial no 19 in Part no 22","Cinima Producer, Director & Hero",House Wife,,,,0,10th Pass,39,0,"Rs 20,25,000 ~ 20 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1918
1920,Sathish. S,PAPPIREDDIPATTI,PALACODE,IND,Sekar,37,"60 Pappireddipatti constituency, at Serial no 472 in Part no 264",Self Employed,Self Employed,,,,0,Post Graduate,37,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1920
1922,Tamilraj. K,PAPPIREDDIPATTI,PALACODE,IND,Kannu,49,"60 Pappireddipatti constituency, at Serial no 175 in Part no 192",Agriculture & Advocate,House wife,,,,0,Graduate Professional,49,0,"Rs 1,10,24,872 ~ 1 Crore+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1922
261,Thilagavathi. S.,PAPPIREDDIPATTI,PALACODE,Tamilaga Vettri Kazhagam,Balamurugan.R,33,"Pappireddipatti constituency, at Serial no 671 in Part no 73",Self Employement,Software Engineer,,,,0,Post Graduate,33,0,"Rs 1,33,16,826 ~ 1 Crore+","Rs 72,51,138 ~ 72 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=261
3762,Ajith Kumar. S.,PENNAGARAM,PAPPIREDDIPATTI,BSP,Sivakumar,27,"58, Pennagaram constituency, at Serial no 10 in Part no 230",Law Student,Coolie,,,,0,Graduate Professional,27,0,"Rs 5,90,010 ~ 5 Lacs+","Rs 1,63,000 ~ 1 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3762
3765,Annamalai. M.,PENNAGARAM,PAPPIREDDIPATTI,IND,V.Muniraj,29,"Pennagaram constituency, at Serial no 232 in Part no 278",Wages,NA,,,,0,Post Graduate,29,0,"Rs 4,15,211 ~ 4 Lacs+","Rs 60,200 ~ 60 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3765
3766,Arunkumar. G.,PENNAGARAM,PAPPIREDDIPATTI,IND,Late.Govindhan,41,"Pennagaram constituency, at Serial no 27 in Part no 143",Masonary,Agriculture,,,,0,10th Pass,41,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3766
3767,Elavarsan. A.,PENNAGARAM,PAPPIREDDIPATTI,IND,Andiyappan,32,"58, Pennagaram constituency, at Serial no 585 in Part no 292",Mason,House Wife,,,,0,Others,32,0,"Rs 34,500 ~ 34 Thou+","Rs 2,16,500 ~ 2 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3767
1214,G. K. M. Tamilkumaran,PENNAGARAM,PAPPIREDDIPATTI,INC,G K Mani,48,"Mettur constituency, at Serial no 536 in Part no 203","Business, President Of The Tamil Film Producers Council, Politician.",House Wife,,,,0,Graduate Professional,48,0,"Rs 84,59,88,245 ~ 84 Crore+","Rs 68,69,81,418 ~ 68 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1214
1216,Gajendran. S.,PENNAGARAM,PAPPIREDDIPATTI,Tamilaga Vettri Kazhagam,Sendrayan,43,"058 Pennagaram constituency, at Serial no 166 in Part no 187",Self Employed,Self Employed,,,,0,5th Pass,43,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1216
3770,Gnanaselvam. S.,PENNAGARAM,PAPPIREDDIPATTI,IND,Sivaprakashan,42,"58 Pennagaram constituency, at Serial no 368 in Part no 287",Agriculture,Housewife,,,,0,10th Pass,42,0,"Rs 7,40,800 ~ 7 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3770
3763,Kannan. K.,PENNAGARAM,PAPPIREDDIPATTI,Tamilar Makkal Katchi,Krishnamudaliar,54,"59, Dharmapuri constituency, at Serial no 377 in Part no 139",Advocate,House Wife,,,,0,Graduate Professional,54,0,"Rs 4,00,22,000 ~ 4 Crore+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3763
3774,Manoharan. K. A.,PENNAGARAM,PAPPIREDDIPATTI,IND,Appiyan,48,"58 Pennagaram constituency, at Serial no 618 in Part no 251",Business,Housewife,,,,0,10th Pass,48,0,"Rs 24,00,000 ~ 24 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3774
122,Palaniyammal. T.,PENNAGARAM,PAPPIREDDIPATTI,Naam Tamilar Katchi,Gopi,30,"Pennagaram constituency, at Serial no 547 in Part no 23",Nil,Marketing Executive,,,,1,Post Graduate,30,1,"Rs 37,42,428 ~ 37 Lacs+","Rs 5,94,200 ~ 5 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=122
559,Poomani. P.,PENNAGARAM,PAPPIREDDIPATTI,IND,M. Perumal,28,"Palakad constituency, at Serial no 583 in Part no 151",Grocery Store,Agriculture,,,,0,Graduate,28,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=559
557,Sakthivel. M.,PENNAGARAM,PAPPIREDDIPATTI,IND,Muthusamy,42,"Pennagaram constituency, at Serial no 585 in Part no 256",Agriculture,House wife,,,,1,10th Pass,42,1,"Rs 17,75,000 ~ 17 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=557
1215,Selvam. V.,PENNAGARAM,PAPPIREDDIPATTI,Pattali Makkal Katchi,Venkatraman,61,"58 Pennagram constituency, at Serial no 376 in Part no 56","Agriculture, Trade",Agriculture NGO,,,,0,8th Pass,61,0,"Rs 2,25,04,511 ~ 2 Crore+","Rs 11,60,000 ~ 11 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1215
3768,Selvam. V.,PENNAGARAM,PAPPIREDDIPATTI,IND,Veerappa,52,"Pennagaram constituency, at Serial no 461 in Part no 292",Agriculture,Agriculture,,,,1,Illiterate,52,1,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3768
3769,Sendrayan. G.,PENNAGARAM,PAPPIREDDIPATTI,IND,Govindhan,63,"058 Pennagaram constituency, at Serial no 441 in Part no 313",Farming,Housewife,,,,0,8th Pass,63,0,"Rs 31,20,000 ~ 31 Lacs+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3769
3771,Tamilarasan. M.,PENNAGARAM,PAPPIREDDIPATTI,IND,Muthu P,42,"058 Pennagaram constituency, at Serial no 304 in Part no 227",Lawyer,Agriculture,,,,0,Graduate Professional,42,0,"Rs 20,65,307 ~ 20 Lacs+","Rs 6,25,000 ~ 6 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3771
3764,Thavamani. C.,PENNAGARAM,PAPPIREDDIPATTI,Tamizhaga Vaazhvurimai Katchi,Chinnaparasuraman,61,"Pennagaram constituency, at Serial no 298 in Part no 133",Agriculture,House Wife,,,,1,10th Pass,61,1,"Rs 48,79,412 ~ 48 Lacs+","Rs 51,88,000 ~ 51 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3764
556,Thirumurugan. P.,PENNAGARAM,PAPPIREDDIPATTI,Naadaalum Makkal Katchi,Periyathambi,48,"58 Pennagaram constituency, at Serial no 391 in Part no 75",Lawyer,NA,,,,0,Post Graduate,48,0,"Rs 27,43,000 ~ 27 Lacs+","Rs 90,000 ~ 90 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=556
3775,Veerappan. M.,PENNAGARAM,PAPPIREDDIPATTI,IND,Marpushari,65,"Pennagaram constituency, at Serial no 78 in Part no 136",Agriculture,Agriculture,,,,0,5th Pass,65,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3775
558,Vilkrishnan. R.,PENNAGARAM,PAPPIREDDIPATTI,IND,Raji,66,"58 Pennagaram constituency, at Serial no 439 in Part no 76",Agricultural Wages,NIL,,,,1,Illiterate,66,1,"Rs 46,64,000 ~ 46 Lacs+","Rs 60,000 ~ 60 Thou+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=558
907,A. Viswanathan,ATHOOR,DINDIGUL,AIADMK,Arumugam,72,"129, Athoor Constituency constituency, at Serial no 594 in Part no 229",Agriculture,Agriculture,,,,0,Graduate,72,0,"Rs 6,78,55,000 ~ 6 Crore+","Rs 3,09,11,000 ~ 3 Crore+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=907
3082,D. Nagaraj,ATHOOR,DINDIGUL,IND,DURAIPANDI,46,"Dindigul constituency, at Serial no 358 in Part no 245",Coolie,House Wife,,,,0,Illiterate,46,0,"Rs 65,218 ~ 65 Thou+",Rs 0 ~,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3082
657,D. Sankar,ATHOOR,DINDIGUL,Naadaalum Makkal Katchi,Dhandapani,42,"129 - Athoor constituency, at Serial no 179 in Part no 93",Agricultural,House Wife,,,,0,10th Pass,42,0,,,https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=657
15,Dr. A. Simon Justin,ATHOOR,DINDIGUL,Naam Tamilar Katchi,A. Amalorpavam,44,"Athoor constituency, at Serial no 547 in Part no 135",Farming,Nill,,,,6,Doctorate,44,6,"Rs 40,67,764 ~ 40 Lacs+","Rs 7,00,000 ~ 7 Lacs+",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=15
